Condition,mental,change,want_change,genes,punish,control,wrong,distress,common
dep,5,7,5,5,4,1,2,7,68
dep,7,7,7,4,2,1,1,7,22
dep,,,,,,,,,
dep,,,,,,,,,
dep,4,3,6,3,2,6,2,6,64
dep,4,5,5,3,4,4,5,7,15
dep,,,,,,,,,
dep,,,,,,,,,
dep,3,5,4,3,4,2,5,5,16
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,3,6,4,4,5,1,7,15
dep,7,7,7,3,1,1,1,7,30
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,6,7,6,3,1,1,7,25
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,7,6,7,6,3,2,4,7,20
dep,,,,,,,,,
dep,2,6,5,5,4,2,3,5,40
dep,,,,,,,,,
dep,1,4,4,3,3,3,1,7,80
dep,,,,,,,,,
dep,3,6,7,2,4,2,1,6,5
dep,,,,,,,,,
dep,5,7,7,7,4,6,1,7,34
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,3,4,5,4,4,4,2,4,33
dep,,,,,,,,,
dep,5,3,4,4,4,3,3,4,31
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,4,6,6,4,1,1,6,9
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,4,4,7,4,4,3,1,6,20
dep,6,6,6,6,4,2,2,6,45
dep,3,7,3,5,6,4,3,6,28
dep,,,,,,,,,
dep,5,6,7,2,4,4,4,6,10
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,5,6,6,6,5,5,7,75
dep,5,3,7,2,4,3,5,7,10
dep,,,,,,,,,
dep,5,5,6,4,4,1,5,7,35
dep,4,4,3,3,2,6,4,5,53
dep,,,,,,,,,
dep,,,,,,,,,
dep,4,6,7,3,4,5,1,7,10
dep,,,,,,,,,
dep,5,3,6,4,4,5,5,7,62
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,5,6,4,4,2,1,7,30
dep,7,4,7,4,4,4,1,7,25
dep,7,6,7,6,4,1,1,7,11
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,7,4,7,4,4,4,7,7,40
dep,6,5,7,5,4,1,1,7,22
dep,6,5,7,4,4,5,1,5,10
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,3,5,5,4,5,5,6,40
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,3,5,2,4,6,5,3,4,59
dep,2,5,6,5,4,3,2,6,16
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,4,7,4,4,2,1,7,20
dep,,,,,,,,,
dep,4,5,7,4,4,3,3,7,40
dep,,,,,,,,,
dep,,,,,,,,,
dep,3,3,7,4,4,2,3,6,29
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,7,5,2,3,5,7,5,6,45
dep,7,6,7,3,4,2,5,7,22
dep,,,,,,,,,
dep,7,5,7,6,7,7,7,6,72
dep,5,4,4,6,5,4,5,4,36
dep,3,3,6,5,4,4,1,6,62
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,5,6,4,4,3,1,6,20
dep,3,4,7,5,4,3,2,6,33
dep,,,,,,,,,
dep,6,4,7,3,3,3,2,7,31
dep,4,4,6,4,4,4,5,5,27
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,6,6,6,5,3,3,3,6,46
dep,,,,,,,,,
dep,6,6,5,4,1,1,1,4,31
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,2,3,7,4,4,5,2,7,37
dep,,,,,,,,,
dep,5,7,7,4,4,1,1,7,31
dep,,,,,,,,,
dep,,,,,,,,,
dep,6,6,5,3,4,3,3,6,30
dep,,,,,,,,,
dep,6,6,7,5,4,3,1,7,30
dep,3,4,5,4,4,4,4,5,40
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,5,6,4,4,3,2,5,29
dep,,,,,,,,,
dep,,,,,,,,,
dep,6,4,6,3,4,3,1,7,5
dep,4,5,5,5,4,3,7,5,40
dep,,,,,,,,,
dep,7,6,6,6,6,4,3,4,24
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,5,7,5,3,1,1,7,30
dep,2,4,1,1,4,3,4,2,8
dep,,,,,,,,,
dep,6,7,7,5,2,1,6,7,30
dep,,,,,,,,,
dep,,,,,,,,,
dep,3,4,5,5,4,4,3,6,43
dep,,,,,,,,,
dep,,,,,,,,,
dep,4,5,6,4,3,3,1,7,40
dep,,,,,,,,,
dep,,,,,,,,,
dep,7,7,7,1,4,4,1,7,48
dep,,,,,,,,,
dep,4,3,3,3,4,2,3,3,23
dep,3,5,5,5,4,3,1,5,39
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,4,5,6,5,5,2,2,6,70
dep,,,,,,,,,
dep,2,6,7,5,4,2,1,6,57
dep,6,5,6,4,4,1,1,7,21
dep,,,,,,,,,
dep,6,5,6,1,3,2,6,6,10
dep,,,,,,,,,
dep,2,4,6,5,3,2,1,7,10
dep,,,,,,,,,
dep,4,7,5,6,4,3,1,7,80
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,2,4,4,1,3,3,6,5,33
dep,,,,,,,,,
dep,,,,,,,,,
dep,2,2,2,3,4,2,2,3,50
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,3,6,7,5,4,2,1,7,54
dep,4,3,4,5,4,4,4,4,18
dep,,,,,,,,,
dep,,,,,,,,,
dep,2,5,7,4,4,3,3,5,20
dep,,,,,,,,,
dep,5,4,7,4,4,5,3,4,19
dep,,,,,,,,,
dep,,,,,,,,,
dep,6,7,7,4,4,1,2,7,15
dep,7,3,7,4,4,4,7,7,30
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,7,6,6,4,4,3,2,7,40
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,4,5,6,5,4,4,3,7,47
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,4,7,4,4,6,4,6,34
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,4,7,7,6,4,1,1,7,40
dep,,,,,,,,,
dep,,,,,,,,,
dep,6,5,6,6,4,2,1,7,57
dep,,,,,,,,,
dep,,,,,,,,,
dep,1,4,7,2,4,2,1,7,30
dep,,,,,,,,,
dep,5,4,7,4,3,1,1,6,14
dep,2,6,7,5,4,2,1,7,26
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,1,7,1,5,1,3,1,5,72
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,5,7,4,4,1,1,7,50
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,5,5,5,4,5,3,5,31
dep,4,5,7,5,4,2,4,7,30
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,7,7,4,4,2,1,7,19
dep,,,,,,,,,
dep,7,6,4,1,4,5,6,6,4
dep,5,5,7,5,4,1,1,7,20
dep,,,,,,,,,
dep,6,5,7,4,2,2,5,5,53
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,6,5,7,3,4,5,1,7,30
dep,,,,,,,,,
dep,1,7,7,1,4,2,1,7,83
dep,6,2,6,3,4,4,6,7,33
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,7,7,6,3,2,4,6,25
dep,,,,,,,,,
dep,4,6,7,5,4,2,1,7,40
dep,4,4,3,5,4,6,5,6,15
dep,6,6,7,5,3,5,2,7,75
dep,5,5,7,3,3,5,1,7,30
dep,4,4,7,4,4,3,2,6,35
dep,2,7,3,5,4,1,5,4,20
dep,6,3,5,4,3,2,1,7,50
dep,5,7,7,6,4,2,1,7,17
dep,,,,,,,,,
dep,6,4,5,5,2,5,5,6,61
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,5,7,3,4,4,1,7,5
dep,,,,,,,,,
dep,3,6,5,3,4,4,3,5,15
dep,,,,,,,,,
dep,5,5,6,5,4,6,5,6,31
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,6,7,4,4,1,1,7,17
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,2,2,6,1,4,7,3,5,61
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,2,3,6,3,6,5,3,5,49
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,4,6,5,4,2,1,6,37
dep,,,,,,,,,
dep,5,6,5,3,2,3,2,5,17
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,3,6,4,3,3,1,7,13
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,4,7,7,7,2,1,1,7,63
dep,6,6,6,2,2,2,7,6,11
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,4,5,7,4,4,3,2,6,15
dep,1,3,6,3,4,6,1,5,35
dep,4,5,6,2,4,3,1,7,10
dep,,,,,,,,,
dep,4,5,7,5,4,2,1,7,60
dep,5,4,7,3,3,1,1,7,71
dep,,,,,,,,,
dep,,,,,,,,,
dep,,,,,,,,,
dep,5,5,6,4,6,5,5,4,86
dep,2,6,5,4,4,4,1,5,70
dep,,,,,,,,,
dep,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,6,1,4,4,5,5,5,14
schizo,,,,,,,,,
schizo,5,5,6,5,5,5,6,5,52
schizo,,,,,,,,,
schizo,4,4,4,4,4,4,4,4,52
schizo,7,7,7,3,1,2,3,7,21
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,6,3,1,2,7,2
schizo,4,3,4,4,5,4,3,3,19
schizo,5,2,6,5,3,5,5,7,44
schizo,,,,,,,,,
schizo,6,6,7,4,4,1,2,5,6
schizo,,,,,,,,,
schizo,6,6,4,7,3,6,5,7,85
schizo,7,7,7,4,4,4,7,7,25
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,3,5,4,5,4,3,3,5,62
schizo,7,7,7,7,2,1,1,7,5
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,5,7,6,2,2,1,7,8
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,4,5,7,4,4,4,10
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,5,2,1,1,7,15
schizo,5,5,3,4,5,4,5,5,66
schizo,7,6,7,5,4,1,2,7,5
schizo,7,3,5,4,4,4,2,4,7
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,4,5,5,5,5,4,5,3,26
schizo,7,7,7,4,4,1,1,3,13
schizo,5,5,4,4,5,5,5,4,85
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,6,7,5,4,1,1,7,3
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,6,6,6,2,2,2,6,6,7
schizo,4,3,3,3,3,4,4,6,8
schizo,7,5,7,6,3,1,7,7,5
schizo,,,,,,,,,
schizo,7,7,7,5,4,2,1,7,14
schizo,5,4,4,7,7,4,4,6,45
schizo,4,4,5,5,3,2,4,7,22
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,5,5,5,4,4,2,3,32
schizo,,,,,,,,,
schizo,7,7,7,5,2,1,7,7,5
schizo,7,7,5,3,3,1,1,5,15
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,6,5,6,6,6,5,6,6,90
schizo,7,6,7,7,7,7,7,7,100
schizo,,,,,,,,,
schizo,7,7,7,7,7,7,4,7,100
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,6,4,7,5,4,1,7,7,2
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,5,6,5,4,5,4,7,30
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,4,4,4,5,3,4,4,4,39
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,6,6,5,5,4,3,6,6,3
schizo,,,,,,,,,
schizo,7,7,7,5,3,2,4,7,25
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,7,1,1,1,7,2
schizo,7,7,4,6,3,1,6,4,7
schizo,,,,,,,,,
schizo,6,2,7,7,4,3,1,4,0
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,5,3,4,5,5,3,3,3,30
schizo,5,3,5,5,4,5,3,5,5
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,4,4,2,1,7,8
schizo,,,,,,,,,
schizo,6,6,7,7,4,1,4,7,1
schizo,6,4,7,4,1,2,3,7,24
schizo,,,,,,,,,
schizo,6,7,7,4,4,1,1,7,1
schizo,,,,,,,,,
schizo,7,7,7,4,1,1,4,7,1
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,1,7,7,6,2,1,1,7,4
schizo,,,,,,,,,
schizo,7,6,7,6,2,1,1,7,5
schizo,,,,,,,,,
schizo,7,7,7,4,1,3,5,7,7
schizo,,,,,,,,,
schizo,6,6,7,5,3,1,1,7,5
schizo,,,,,,,,,
schizo,6,6,6,5,2,3,6,7,30
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,6,5,7,6,6,6,6,7,90
schizo,7,6,6,6,3,2,6,7,8
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,5,4,1,1,7,30
schizo,7,7,7,7,4,1,3,7,35
schizo,7,3,6,3,6,2,1,6,52
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,5,6,5,3,5,1,5,3
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,6,2,1,4,7,15
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,6,7,5,4,3,5,7,20
schizo,,,,,,,,,
schizo,7,7,7,6,6,1,4,7,4
schizo,4,3,4,5,6,3,3,2,71
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,4,4,6,7,7,5
schizo,7,7,6,6,3,2,7,7,3
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,5,1,3,2,5,5,22
schizo,3,4,5,6,4,5,5,3,27
schizo,,,,,,,,,
schizo,7,7,7,6,3,1,1,7,58
schizo,,,,,,,,,
schizo,7,7,5,5,4,1,4,7,5
schizo,7,7,7,7,4,1,2,7,6
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,4,1,2,7,7,10
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,6,6,3,6,4,2,1,5,2
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,5,6,4,3,2,4,6,4
schizo,,,,,,,,,
schizo,6,7,6,6,4,1,3,7,10
schizo,7,7,7,5,3,1,7,7,0
schizo,,,,,,,,,
schizo,6,4,5,2,4,1,1,5,1
schizo,7,5,6,3,4,2,1,7,1
schizo,,,,,,,,,
schizo,7,6,6,3,4,1,3,7,2
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,5,7,6,3,1,1,7,1
schizo,7,6,7,5,2,2,1,7,5
schizo,7,7,7,7,2,1,1,6,8
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,6,4,1,1,7,18
schizo,5,7,6,3,6,1,3,6,10
schizo,,,,,,,,,
schizo,7,7,7,6,2,1,1,7,4
schizo,,,,,,,,,
schizo,7,6,7,6,4,1,4,7,13
schizo,6,4,5,5,4,3,4,5,19
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,7,4,1,4,7,5
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,5,4,4,3,4,5,61
schizo,7,7,7,4,3,1,7,7,5
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,6,6,7,3,4,2,5,6,6
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,4,4,1,7,7,1
schizo,,,,,,,,,
schizo,5,4,2,5,6,4,3,3,69
schizo,6,7,7,4,3,1,1,7,15
schizo,7,7,1,4,1,1,2,4,3
schizo,7,7,4,5,4,1,5,6,10
schizo,7,7,7,4,5,1,4,7,20
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,5,3,6,4,3,6,4,6,18
schizo,,,,,,,,,
schizo,6,6,6,5,3,5,5,7,10
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,5,5,3,5,3,4,3
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,7,1,1,1,7,5
schizo,,,,,,,,,
schizo,7,7,7,4,4,1,7,7,2
schizo,7,7,4,7,4,1,7,7,10
schizo,7,5,3,4,4,3,3,3,22
schizo,,,,,,,,,
schizo,7,7,7,4,4,1,4,7,7
schizo,7,7,7,5,2,1,3,7,23
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,6,6,4,4,3,1,1,4,2
schizo,7,7,6,6,3,1,6,6,7
schizo,7,7,7,5,5,1,3,7,45
schizo,,,,,,,,,
schizo,7,7,7,5,3,1,1,7,2
schizo,7,4,6,6,4,4,4,7,10
schizo,6,7,6,6,1,2,1,7,15
schizo,,,,,,,,,
schizo,7,7,7,2,1,2,7,7,5
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,5,1,1,7,7,3
schizo,,,,,,,,,
schizo,7,7,7,6,1,1,6,7,5
schizo,7,6,6,5,3,3,2,7,6
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,5,2,1,1,7,3
schizo,,,,,,,,,
schizo,7,6,7,7,4,1,4,7,7
schizo,7,6,6,5,1,1,3,7,2
schizo,,,,,,,,,
schizo,7,7,7,5,1,1,1,7,2
schizo,7,4,7,3,3,2,1,7,1
schizo,,,,,,,,,
schizo,7,6,7,5,3,1,1,7,8
schizo,7,4,7,4,1,4,7,5,15
schizo,6,5,5,4,5,3,5,5,20
schizo,7,6,7,7,1,1,1,7,2
schizo,7,7,7,6,2,1,1,7,3
schizo,,,,,,,,,
schizo,7,4,7,5,1,3,7,7,11
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,5,5,5,4,6,3,4,3,80
schizo,,,,,,,,,
schizo,7,7,7,7,1,1,1,7,4
schizo,4,5,7,5,1,1,6,7,5
schizo,,,,,,,,,
schizo,7,6,7,5,3,2,4,7,4
schizo,7,7,7,4,3,1,1,7,5
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,6,6,7,2,1,7,7,20
schizo,,,,,,,,,
schizo,7,7,7,6,2,1,1,7,8
schizo,,,,,,,,,
schizo,5,5,4,4,5,5,3,6,60
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,3,4,4,4,4,3,5,5,32
schizo,7,6,6,4,3,4,4,6,7
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,6,5,4,2,1,5,32
schizo,,,,,,,,,
schizo,7,6,6,4,2,2,6,3,2
schizo,,,,,,,,,
schizo,7,7,7,1,4,1,6,7,10
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,6,3,5,5,4,2,5,5,3
schizo,5,4,2,5,4,5,5,5,
schizo,6,6,6,4,3,6,4,6,10
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,5,7,7,3,4,3,7,15
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,4,4,1,1,1,7,15
schizo,,,,,,,,,
schizo,7,7,7,1,1,1,1,7,3
schizo,7,6,7,7,2,1,1,6,5
schizo,6,6,7,6,2,2,1,7,15
schizo,7,7,5,7,4,1,7,7,8
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,5,7,7,1,1,1,7,5
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,5,5,6,3,3,4,3,6,5
schizo,7,6,7,4,2,1,1,7,40
schizo,6,5,6,2,4,4,6,7,5
schizo,7,4,5,5,4,4,5,5,31
schizo,,,,,,,,,
schizo,5,5,4,4,5,5,5,4,63
schizo,,,,,,,,,
schizo,7,5,5,4,1,1,1,7,7
schizo,7,7,7,4,4,1,1,7,20
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,4,4,1,2,7,5
schizo,,,,,,,,,
schizo,4,3,5,5,4,2,6,5,4
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,6,6,6,3,1,7,7,15
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,6,6,6,4,4,2,5,6,60
schizo,,,,,,,,,
schizo,7,6,7,6,1,2,1,7,16
schizo,7,7,7,7,3,1,1,7,8
schizo,,,,,,,,,
schizo,6,7,7,4,1,1,2,6,10
schizo,7,7,5,6,4,2,6,7,10
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,5,6,7,5,3,2,4,7,5
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,4,4,4,4,2,4,5,5,61
schizo,7,7,7,5,1,1,1,7,5
schizo,7,7,7,5,1,1,1,7,12
schizo,,,,,,,,,
schizo,7,7,6,4,2,2,2,6,5
schizo,7,7,7,4,1,1,1,7,10
schizo,,,,,,,,,
schizo,6,6,4,4,4,6,6,5,22
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,5,6,6,2,2,2,6,6
schizo,7,7,5,4,3,1,1,6,6
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,1,2,1,1,6,8
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,5,6,7,3,3,1,7,10
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,6,5,4,2,1,1,6,20
schizo,5,6,7,3,1,2,1,7,1
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,5,5,5,4,3,2,6,5,8
schizo,4,6,6,7,3,1,3,7,40
schizo,,,,,,,,,
schizo,7,7,7,6,3,1,1,7,5
schizo,7,5,7,5,3,2,6,7,4
schizo,7,7,7,5,2,1,1,7,25
schizo,,,,,,,,,
schizo,5,5,5,6,5,6,5,5,73
schizo,,,,,,,,,
schizo,7,7,7,5,5,5,7,7,20
schizo,,,,,,,,,
schizo,7,7,3,1,2,1,4,7,30
schizo,,,,,,,,,
schizo,7,4,7,3,1,1,6,7,10
schizo,7,5,7,4,3,1,4,7,2
schizo,,,,,,,,,
schizo,6,6,4,6,4,6,6,5,18
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,1,1,1,7,7,15
schizo,7,3,6,6,3,2,4,6,1
schizo,,,,,,,,,
schizo,6,6,6,5,3,2,5,6,4
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,1,7,1,7,1,1,1,7,35
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,4,2,1,2,7,5
schizo,,,,,,,,,
schizo,7,7,7,3,4,2,5,7,5
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,6,5,5,5,2,1,3,6,2
schizo,7,6,7,4,2,1,4,7,40
schizo,7,6,6,7,2,1,4,7,11
schizo,7,7,7,6,3,1,1,7,9
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,6,7,6,3,2,5,6,3
schizo,5,5,4,3,4,4,4,4,1
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,6,5,4,2,4,7,10
schizo,7,7,6,6,1,1,1,7,8
schizo,,,,,,,,,
schizo,7,4,7,4,4,1,1,7,3
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,5,7,7,2,1,2,7,13
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,5,6,4,2,4,7,20
schizo,7,7,7,5,2,1,2,7,13
schizo,,,,,,,,,
schizo,7,7,7,6,3,1,1,7,5
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,6,4,2,1,7,1
schizo,,,,,,,,,
schizo,7,5,6,5,4,2,1,6,5
schizo,6,6,6,5,4,2,4,7,20
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,,,,,,,,,
schizo,7,7,7,7,3,1,3,7,10
schizo,6,6,6,7,3,2,7,7,1
schizo,,,,,,,,,
schizo,7,7,6,7,4,1,1,7,2
schizo,7,6,5,6,3,1,2,7,2
schizo,7,7,4,6,1,1,4,7,1
schizo,,,,,,,,,
