Condition,mental,change,want_change,genes,punish,control,wrong,distress,common,control_med,control_hue,punish_mean,mental_mean
trans,1.0,5.0,3.0,4.0,4.0,5.0,3.0,7.0,7.0,above median,above median,4.078125,2.951171875
trans,1.0,7.0,3.0,4.0,4.0,2.0,1.0,5.0,3.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,6.0,5.0,5.0,3.0,7.0,4.0,4.0,7.0,51.0,above median,above median,4.078125,2.951171875
trans,6.0,4.0,4.0,5.0,4.0,3.0,4.0,1.0,19.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,4.0,7.0,1.0,4.0,7.0,2.0,5.0,11.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,40.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,5.0,6.0,2.0,2.0,4.0,4.0,6.0,5.0,3.0,above median,above median,4.078125,2.951171875
trans,1.0,7.0,5.0,4.0,4.0,2.0,1.0,6.0,28.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,1.0,7.0,4.0,2.0,5.0,7.0,45.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,7.0,4.0,1.0,1.0,7.0,5.0,below median,above median,4.078125,2.951171875
trans,2.0,7.0,4.0,6.0,4.0,1.0,4.0,7.0,1.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,7.0,5.0,3.0,1.0,4.0,5.0,7.0,4.0,79.0,above median,above median,4.078125,2.951171875
trans,5.0,5.0,5.0,6.0,4.0,3.0,5.0,5.0,1.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,1.0,4.0,4.0,1.0,1.0,4.0,35.0,below median,above median,4.078125,2.951171875
trans,1.0,6.0,2.0,1.0,4.0,2.0,1.0,4.0,6.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,5.0,7.0,6.0,4.0,4.0,2.0,4.0,7.0,8.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,3.0,3.0,4.0,1.0,6.0,1.0,3.0,35.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,4.0,4.0,7.0,4.0,1.0,1.0,4.0,6.0,below median,above median,4.078125,2.951171875
trans,5.0,3.0,1.0,4.0,4.0,7.0,3.0,4.0,15.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,4.0,6.0,6.0,4.0,4.0,2.0,1.0,6.0,4.0,below median,above median,4.078125,2.951171875
trans,4.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,46.0,above median,above median,4.078125,2.951171875
trans,4.0,4.0,5.0,2.0,4.0,3.0,4.0,6.0,15.0,below median,above median,4.078125,2.951171875
trans,1.0,3.0,1.0,1.0,4.0,7.0,6.0,4.0,11.0,above median,above median,4.078125,2.951171875
trans,4.0,5.0,5.0,2.0,4.0,3.0,1.0,7.0,1.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,4.0,7.0,4.0,1.0,1.0,7.0,1.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,7.0,5.0,7.0,3.0,4.0,5.0,4.0,7.0,3.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,6.0,4.0,4.0,1.0,1.0,6.0,5.0,below median,above median,4.078125,2.951171875
trans,4.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,41.0,above median,above median,4.078125,2.951171875
trans,6.0,2.0,2.0,2.0,4.0,5.0,6.0,3.0,2.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,6.0,6.0,3.0,3.0,4.0,1.0,1.0,6.0,5.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,7.0,3.0,3.0,2.0,4.0,6.0,7.0,7.0,13.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,6.0,4.0,1.0,1.0,7.0,8.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,2.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,55.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,7.0,5.0,4.0,2.0,4.0,6.0,7.0,5.0,0.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,2.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,27.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,2.0,5.0,5.0,6.0,4.0,2.0,3.0,6.0,15.0,below median,above median,4.078125,2.951171875
trans,2.0,6.0,4.0,3.0,4.0,2.0,2.0,6.0,3.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,3.0,7.0,2.0,4.0,4.0,2.0,2.0,6.0,6.0,below median,above median,4.078125,2.951171875
trans,2.0,4.0,5.0,4.0,4.0,3.0,4.0,6.0,10.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,4.0,6.0,4.0,4.0,1.0,7.0,10.0,above median,above median,4.078125,2.951171875
trans,1.0,4.0,1.0,1.0,4.0,1.0,7.0,5.0,4.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,5.0,4.0,4.0,1.0,1.0,7.0,15.0,below median,above median,4.078125,2.951171875
trans,3.0,6.0,3.0,5.0,4.0,2.0,2.0,6.0,10.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,2.0,5.0,5.0,3.0,4.0,2.0,1.0,6.0,11.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,4.0,7.0,4.0,4.0,4.0,2.0,4.0,6.0,10.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,4.0,4.0,1.0,1.0,7.0,9.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,2.0,6.0,4.0,2.0,2.0,6.0,10.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,6.0,4.0,7.0,1.0,7.0,9.0,above median,above median,4.078125,2.951171875
trans,1.0,5.0,2.0,7.0,4.0,2.0,1.0,5.0,10.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,5.0,7.0,7.0,5.0,5.0,4.0,4.0,7.0,8.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,3.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,38.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,5.0,5.0,7.0,2.0,4.0,5.0,5.0,7.0,3.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,4.0,4.0,4.0,4.0,4.0,4.0,6.0,7.0,12.0,above median,above median,4.078125,2.951171875
trans,5.0,5.0,5.0,2.0,4.0,5.0,5.0,6.0,4.0,above median,above median,4.078125,2.951171875
trans,1.0,7.0,1.0,1.0,4.0,1.0,1.0,4.0,10.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,3.0,4.0,1.0,1.0,7.0,40.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,5.0,2.0,2.0,4.0,7.0,5.0,5.0,23.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,4.0,6.0,4.0,1.0,1.0,5.0,20.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,5.0,1.0,4.0,1.0,1.0,7.0,60.0,below median,above median,4.078125,2.951171875
trans,5.0,7.0,1.0,1.0,4.0,5.0,7.0,7.0,34.0,above median,above median,4.078125,2.951171875
trans,3.0,7.0,4.0,6.0,4.0,1.0,4.0,7.0,40.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,3.0,6.0,1.0,5.0,4.0,6.0,1.0,5.0,3.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,4.0,6.0,4.0,1.0,1.0,6.0,8.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,3.0,7.0,7.0,5.0,5.0,1.0,2.0,7.0,10.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,6.0,6.0,4.0,2.0,1.0,6.0,6.0,below median,above median,4.078125,2.951171875
trans,7.0,7.0,7.0,1.0,4.0,7.0,7.0,4.0,20.0,above median,above median,4.078125,2.951171875
trans,5.0,2.0,2.0,4.0,6.0,3.0,3.0,4.0,53.0,below median,above median,4.078125,2.951171875
trans,4.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,55.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,4.0,4.0,1.0,4.0,1.0,1.0,7.0,10.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,6.0,4.0,1.0,1.0,7.0,2.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,6.0,6.0,4.0,4.0,2.0,2.0,7.0,4.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,1.0,5.0,4.0,2.0,1.0,6.0,14.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,5.0,6.0,7.0,4.0,4.0,3.0,5.0,7.0,1.0,below median,above median,4.078125,2.951171875
trans,5.0,5.0,7.0,3.0,1.0,1.0,4.0,7.0,15.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,6.0,4.0,1.0,1.0,7.0,5.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,6.0,2.0,4.0,1.0,1.0,7.0,4.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,3.0,5.0,4.0,2.0,4.0,3.0,6.0,5.0,3.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,3.0,7.0,7.0,6.0,4.0,1.0,2.0,6.0,10.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,2.0,7.0,4.0,2.0,4.0,1.0,1.0,7.0,15.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,1.0,6.0,4.0,1.0,1.0,7.0,15.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,3.0,7.0,6.0,5.0,4.0,2.0,2.0,7.0,5.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,4.0,4.0,4.0,4.0,1.0,1.0,5.0,9.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,1.0,7.0,4.0,1.0,1.0,4.0,15.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,6.0,7.0,4.0,5.0,4.0,1.0,1.0,7.0,7.0,below median,above median,4.078125,2.951171875
trans,5.0,7.0,3.0,1.0,4.0,3.0,5.0,7.0,1.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,5.0,3.0,4.0,1.0,1.0,7.0,5.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,2.0,5.0,4.0,1.0,1.0,5.0,10.0,below median,above median,4.078125,2.951171875
trans,1.0,7.0,7.0,7.0,4.0,1.0,1.0,7.0,5.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,5.0,5.0,3.0,6.0,4.0,3.0,4.0,6.0,3.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,3.0,6.0,3.0,4.0,4.0,2.0,1.0,6.0,20.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,6.0,6.0,7.0,6.0,6.0,6.0,4.0,6.0,49.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,7.0,7.0,4.0,1.0,4.0,7.0,7.0,7.0,43.0,above median,above median,4.078125,2.951171875
trans,2.0,4.0,7.0,4.0,4.0,1.0,1.0,7.0,3.0,below median,above median,4.078125,2.951171875
trans,1.0,4.0,4.0,1.0,4.0,6.0,7.0,3.0,15.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,5.0,3.0,6.0,2.0,4.0,5.0,5.0,6.0,1.0,above median,above median,4.078125,2.951171875
trans,1.0,7.0,3.0,3.0,4.0,5.0,2.0,6.0,3.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,4.0,4.0,4.0,1.0,1.0,7.0,11.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,7.0,1.0,1.0,7.0,4.0,7.0,7.0,7.0,1.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,4.0,4.0,6.0,2.0,4.0,6.0,4.0,3.0,1.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,1.0,7.0,5.0,2.0,4.0,2.0,1.0,6.0,46.0,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,7.0,6.0,7.0,3.0,4.0,5.0,4.0,7.0,25.0,above median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
trans,,,,,,,,,,below median,above median,4.078125,2.951171875
